tid,posx,posy,posz,velx,vely,velz,accx,accy,accz,pointx1,pointy1,pointz1,doppler1,snr1,pointx2,pointy2,pointz2,doppler2,snr2,pointx3,pointy3,pointz3,doppler3,snr3,pointx4,pointy4,pointz4,doppler4,snr4,pointx5,pointy5,pointz5,doppler5,snr5,pointx6,pointy6,pointz6,doppler6,snr6
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.97403335571289,-0.6946174621582031,0.0,14.0,0.0,3.066658973693848,-0.5472747802734375,0.0,14.75,0.0,3.069162368774414,-0.5472747802734375,0.0,14.75,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.970457077026367,-0.748619270324707,0.0,14.0,0.0,3.071308135986328,-0.5508510589599609,0.0,15.25,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.99978256225586,-0.5733816146850585,0.0,15.5,0.0,3.061652183532715,-0.5719511032104492,0.0,16.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.981185913085937,-0.7064191818237304,0.0,15.0,0.0,3.043055534362793,-0.6420461654663085,0.0,15.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.961874008178711,-0.6255952835083006,0.0,13.0,0.0,3.056645393371582,-0.5454866409301756,0.0,13.25,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.966880798339844,-0.45429153442382797,0.0,12.25,0.0,3.0705928802490234,-0.3355590820312499,0.0,12.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.0101537704467773,-0.4693119049072265,0.0,14.75,0.0,3.07309627532959,-0.4074422836303711,0.0,16.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.017306327819824,-0.4449932098388672,0.0,15.5,0.0,3.0716657638549805,-0.3888456344604492,0.0,17.25,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.022313117980957,-0.4396287918090821,0.0,15.5,0.0,3.078460693359375,-0.4167406082153321,0.0,17.75,0.0,3.151059150695801,-0.4367677688598633,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.021240234375,-0.48612041473388656,0.0,16.25,0.0,3.0802488327026367,-0.43497962951660163,0.0,18.25,0.0,3.1528472900390625,-0.45393390655517574,0.0,13.75,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.019094467163086,-0.6735174179077148,0.0,14.5,0.0,3.085970878601074,-0.5469171524047851,0.0,16.75,0.0,3.153204917907715,-0.48755092620849594,0.0,12.0,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.977609634399414,-0.7586328506469726,0.0,15.0,0.0,3.06093692779541,-0.6288139343261717,0.0,16.25,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.977609634399414,-0.7346717834472656,0.0,13.25,0.0,2.9851198196411133,-0.7353870391845704,0.0,13.0,0.0,3.07917594909668,-0.5719511032104492,0.0,14.75,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.005862236022949,-0.5969850540161131,0.0,14.5,0.0,3.0623674392700195,-0.5394069671630859,0.0,16.25,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.008008003234864,-0.5361883163452148,0.0,14.0,0.0,3.0673742294311523,-0.4925577163696288,0.0,16.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.974748611450196,-0.579103660583496,0.0,12.75,0.0,3.057718276977539,-0.4954187393188476,0.0,13.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.971529960632324,-0.6660072326660156,0.0,14.0,0.0,3.052353858947754,-0.4947034835815429,0.0,14.5,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.9779672622680664,-0.6520597457885742,0.0,14.5,0.0,3.0519962310791016,-0.5183069229125976,0.0,14.75,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,2.97403335571289,-0.6431190490722656,0.0,13.0,0.0,3.056645393371582,-0.5318967819213867,0.0,13.75,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.000140190124512,-0.4778949737548827,0.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1955630779266357,3.022897243499756,-0.4499888173906583,0.2434946894645691,0.0450775437057018,-6.546443910337985e-05,0.1443710774183273,-0.0926209017634391,-4.171430191490799e-05,0.0,3.0165910720825195,-0.5673019409179687,0.0,13.75,0.0,3.099560737609864,-0.4753915786743163,0.0,16.0,,,,,,,,,,,,,,,,,,,,
0.0,0.1958861798048019,3.0234310626983643,-0.449988930823747,0.2444823235273361,0.0461229011416435,-6.552770355483517e-05,0.1454063802957534,-0.0914014875888824,-4.1735234844964e-05,0.0,3.0841827392578125,-0.2343503952026369,0.1917510479688644,13.5,0.0,3.009796142578125,-0.5683748245239256,0.0,13.75,0.0,3.100275993347168,-0.4718152999877929,0.0,15.75,0.0,3.183245658874512,-0.4142372131347657,0.0,12.75,,,,,,,,,,
0.0,0.1993672847747802,3.025757074356079,-0.4499892075038588,0.2507965862751007,0.0492341108620166,-6.600870983675122e-05,0.1506762653589248,-0.0887509137392044,-4.201505362289026e-05,0.0,3.15248966217041,-0.2007333755493165,0.1917510479688644,16.5,0.0,3.058433532714844,-0.0830738067626954,0.1917510479688644,14.5,0.0,3.1135082244873047,-0.1499502182006836,0.1917510479688644,19.5,0.0,3.034830093383789,-0.438555908203125,0.0,13.75,0.0,3.1267404556274414,-0.3709642410278321,0.0,17.5,0.0,3.183245658874512,-0.3444997787475586,0.0,15.25
0.0,0.1993672847747802,3.025757074356079,-0.4499892075038588,0.2507965862751007,0.0492341108620166,-6.600870983675122e-05,0.1506762653589248,-0.0887509137392044,-4.201505362289026e-05,0.0,3.1871795654296875,-0.3756134033203125,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1993672847747802,3.025757074356079,-0.4499892075038588,0.2507965862751007,0.0492341108620166,-6.600870983675122e-05,0.1506762653589248,-0.0887509137392044,-4.201505362289026e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1993672847747802,3.025757074356079,-0.4499892075038588,0.2507965862751007,0.0492341108620166,-6.600870983675122e-05,0.1506762653589248,-0.0887509137392044,-4.201505362289026e-05,0.0,3.182530403137207,-0.3537981033325196,0.0,18.75,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.1993672847747802,3.025757074356079,-0.4499892075038588,0.2507965862751007,0.0492341108620166,-6.600870983675122e-05,0.1506762653589248,-0.0887509137392044,-4.201505362289026e-05,0.0,3.038763999938965,-0.5773155212402342,0.0,19.5,0.0,3.105640411376953,-0.5050746917724609,0.0,22.25,0.0,3.163576126098633,-0.4077999114990235,0.0,19.0,,,,,,,,,,,,,,,
0.0,0.1993672847747802,3.025757074356079,-0.4499892075038588,0.2507965862751007,0.0492341108620166,-6.600870983675122e-05,0.1506762653589248,-0.0887509137392044,-4.201505362289026e-05,0.0,3.043055534362793,-0.6441919326782226,0.0,19.5,0.0,3.106355667114258,-0.5365459442138669,0.0,22.25,0.0,3.1614303588867188,-0.39206428527832027,0.0,19.0,,,,,,,,,,,,,,,
0.0,0.1993672847747802,3.025757074356079,-0.4499892075038588,0.2507965862751007,0.0492341108620166,-6.600870983675122e-05,0.1506762653589248,-0.0887509137392044,-4.201505362289026e-05,0.0,3.047704696655273,-0.6052104949951171,0.0,19.25,0.0,3.118157386779785,-0.5222408294677734,0.0,22.75,,,,,,,,,,,,,,,,,,,,
0.0,0.200584277510643,3.0263304710388184,-0.4499893055846768,0.2529709637165069,0.0501417480409145,-6.610605487367138e-05,0.152474895119667,-0.0878434628248214,-4.206520316074602e-05,0.0,3.092050552368164,-0.1270620346069336,0.1917510479688644,14.5,0.0,3.041625022888184,-0.5605070114135742,0.0,21.25,0.0,2.921462059020996,-0.5097238540649415,0.0,12.75,,,,,,,,,,,,,,,
0.0,0.2017735838890075,3.0268211364746094,-0.4499892825962888,0.2506638467311859,0.0444160737097263,-6.805748853366822e-05,0.1481850445270538,-0.0989727154374122,-4.337377322372049e-05,0.0,3.02731990814209,-0.2046672821044922,-0.1917510479688644,15.75,0.0,3.0623674392700195,-0.160679054260254,-0.1917510479688644,18.25,0.0,3.127455711364746,-0.18857402801513679,-0.1917510479688644,12.75,0.0,2.9010772705078125,-0.5590764999389648,0.0,14.0,0.0,3.029108047485352,-0.5254594802856445,0.0,21.75,,,,,
0.0,0.2005628198385238,3.02774977684021,-0.4499892518007981,0.2451574504375457,0.039232101291418,-7.011007983237505e-05,0.1418254673480987,-0.1096538975834846,-4.4743315811501816e-05,0.0,3.040194511413574,-0.3005115509033202,-0.1917510479688644,14.75,0.0,3.0863285064697266,-0.239714813232422,-0.1917510479688644,17.5,0.0,3.1478404998779297,-0.2797691345214843,-0.1917510479688644,13.5,0.0,2.910733222961426,-0.5258171081542967,0.0,15.0,0.0,3.016233444213867,-0.4993526458740234,0.0,22.25,,,,,
0.0,0.2009559422731399,3.0283961296081543,-0.44998924367355353,0.2420773059129715,0.0340904742479324,-7.199427636805922e-05,0.1372425258159637,-0.1199078261852264,-4.600158717948944e-05,0.0,3.041982650756836,-0.216826629638672,-0.1917510479688644,16.5,0.0,3.0698776245117188,-0.20752830505371112,-0.1917510479688644,18.5,0.0,3.1288862228393555,-0.2218334197998047,-0.1917510479688644,13.25,0.0,2.9060840606689453,-0.5469171524047851,0.0,14.75,0.0,3.0280351638793945,-0.45393390655517574,0.0,22.0,,,,,
0.0,0.2009559422731399,3.0283961296081543,-0.44998924367355353,0.2420773059129715,0.0340904742479324,-7.199427636805922e-05,0.1372425258159637,-0.1199078261852264,-4.600158717948944e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2046520411968231,3.0285935401916504,-0.449989489235304,0.248355820775032,0.0357044152915477,-7.177166844485328e-05,0.1422693431377411,-0.1172443181276321,-4.581718530971557e-05,0.0,3.014087677001953,-0.0662652969360353,0.1917510479688644,14.0,0.0,3.031611442565918,-0.031933021545410306,0.1917510479688644,15.5,0.0,2.900362014770508,-0.5583612442016601,0.0,15.25,,,,,,,,,,,,,,,
0.0,0.2063694596290588,3.0290260314941406,-0.4499895871042099,0.2512565553188324,0.0365334302186965,-7.180995453381911e-05,0.1445809006690979,-0.1163034215569496,-4.582975816447288e-05,0.0,3.075242042541504,-0.04945678710937501,0.1917510479688644,14.25,0.0,2.891421318054199,-0.5977003097534179,0.0,15.25,,,,,,,,,,,,,,,,,,,,
0.0,0.2063694596290588,3.0290260314941406,-0.4499895871042099,0.2512565553188324,0.0365334302186965,-7.180995453381911e-05,0.1445809006690979,-0.1163034215569496,-4.582975816447288e-05,0.0,2.876758575439453,-0.7207242965698242,0.0,15.0,0.0,3.03339958190918,-0.38348121643066413,0.0,22.0,,,,,,,,,,,,,,,,,,,,
0.0,0.2063694596290588,3.0290260314941406,-0.4499895871042099,0.2512565553188324,0.0365334302186965,-7.180995453381911e-05,0.1445809006690979,-0.1163034215569496,-4.582975816447288e-05,0.0,2.895712852478028,-0.6173698425292967,0.0,15.0,0.0,3.030538558959961,-0.41209144592285163,0.0,22.25,,,,,,,,,,,,,,,,,,,,
0.0,0.2063694596290588,3.0290260314941406,-0.4499895871042099,0.2512565553188324,0.0365334302186965,-7.180995453381911e-05,0.1445809006690979,-0.1163034215569496,-4.582975816447288e-05,0.0,2.8656721115112305,-0.7604209899902343,0.0,14.25,0.0,3.037691116333008,-0.4660932540893554,0.0,20.75,0.0,3.0988454818725586,-0.3723947525024413,0.0,23.75,,,,,,,,,,,,,,,
0.0,0.2016166895627975,3.0301642417907715,-0.4499895729170021,0.2411002218723297,0.0322110727429389,-7.378556620096788e-05,0.1352657973766327,-0.1256437748670578,-4.713162707048468e-05,0.0,3.045916557312012,-0.4099456787109375,-0.1917510479688644,15.25,0.0,3.0966997146606445,-0.3913490295410157,-0.1917510479688644,18.0,0.0,3.157496452331543,-0.4299728393554688,-0.1917510479688644,14.0,,,,,,,,,,,,,,,
0.0,0.2016166895627975,3.0301642417907715,-0.4499895729170021,0.2411002218723297,0.0322110727429389,-7.378556620096788e-05,0.1352657973766327,-0.1256437748670578,-4.713162707048468e-05,0.0,2.871394157409668,-0.6484834671020506,0.0,12.25,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2016166895627975,3.0301642417907715,-0.4499895729170021,0.2411002218723297,0.0322110727429389,-7.378556620096788e-05,0.1352657973766327,-0.1256437748670578,-4.713162707048468e-05,0.0,2.8656721115112305,-0.6867496490478515,0.0,13.0,0.0,3.026962280273437,-0.37775917053222663,0.0,19.0,,,,,,,,,,,,,,,,,,,,
0.0,0.2016166895627975,3.0301642417907715,-0.4499895729170021,0.2411002218723297,0.0322110727429389,-7.378556620096788e-05,0.1352657973766327,-0.1256437748670578,-4.713162707048468e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2016166895627975,3.0301642417907715,-0.4499895729170021,0.2411002218723297,0.0322110727429389,-7.378556620096788e-05,0.1352657973766327,-0.1256437748670578,-4.713162707048468e-05,0.0,2.853870391845703,-0.801548194885254,0.0,12.75,0.0,3.0069351196289062,-0.6012765884399415,0.0,18.75,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.114938735961914,-0.3681032180786133,-0.1917510479688644,12.5,0.0,2.848505973815918,-0.7775871276855468,0.0,13.0,0.0,3.001928329467773,-0.6506292343139648,0.0,18.25,0.0,3.0966997146606445,-0.4725305557250976,0.0,20.25,0.0,3.1682252883911133,-0.36631507873535163,0.0,16.5,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,2.855658531188965,-0.7350294113159179,0.0,13.0,0.0,3.0012130737304688,-0.6159393310546875,0.0,18.25,0.0,3.093123435974121,-0.473961067199707,0.0,20.0,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,2.865314483642578,-0.7507650375366212,0.0,14.25,0.0,2.984046936035156,-0.6373970031738281,0.0,19.25,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.0466318130493164,-0.5007831573486329,0.0,16.75,0.0,3.113865852355957,-0.4900543212890625,0.0,20.0,0.0,3.173947334289551,-0.4002897262573242,0.0,17.25,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.0591487884521484,-0.5090085983276367,0.0,17.5,0.0,3.117799758911133,-0.48826618194580074,0.0,21.25,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.1020641326904297,-0.5504934310913085,0.0,18.75,0.0,3.0405521392822266,-0.4811136245727538,0.0,16.5,0.0,3.173232078552246,-0.526889991760254,0.0,15.75,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.045201301574707,-0.49148483276367183,0.0,17.75,0.0,3.0902624130249023,-0.5097238540649415,0.0,20.0,0.0,3.1589269638061523,-0.4582254409790038,0.0,16.0,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.1796693801879883,-0.3706066131591797,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.03804874420166,-0.48254413604736324,0.0,20.5,0.0,3.0670166015625,-0.5193798065185544,0.0,22.0,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,2.9250383377075195,-0.5751697540283204,0.0,12.5,0.0,3.025174140930176,-0.521883201599121,0.0,20.25,0.0,3.070950508117676,-0.5243865966796875,0.0,21.75,0.0,3.134608268737793,-0.4871932983398437,0.0,16.5,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,2.9196739196777344,-0.5590764999389648,0.0,12.75,0.0,3.0219554901123047,-0.5261747360229492,0.0,20.0,0.0,3.0688047409057617,-0.5258171081542967,0.0,21.75,0.0,3.1299591064453125,-0.5025712966918945,0.0,16.0,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.0319690704345703,-0.5254594802856445,0.0,20.25,0.0,3.0688047409057617,-0.5168764114379881,0.0,22.0,0.0,3.124237060546875,-0.519737434387207,0.0,16.25,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.019094467163086,-0.56444091796875,0.0,19.5,0.0,3.065943717956543,-0.5290357589721679,0.0,20.5,0.0,3.1342506408691406,-0.4846899032592773,0.0,15.0,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,2.9096603393554688,-0.5662290573120117,0.0,13.0,0.0,3.006577491760254,-0.5283205032348631,0.0,19.5,0.0,3.0623674392700195,-0.5422679901123044,0.0,20.5,0.0,3.1385421752929688,-0.4807559967041015,0.0,15.25,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,2.9114484786987305,-0.5690900802612304,0.0,12.75,0.0,3.0115842819213867,-0.5930511474609375,0.0,19.5,0.0,3.082752227783203,-0.4911272048950195,0.0,21.0,0.0,3.1539201736450195,-0.3877727508544922,0.0,16.75,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.021240234375,-0.6259529113769531,0.0,19.5,0.0,3.078818321228028,-0.5587188720703125,0.0,21.5,0.0,3.1496286392211914,-0.4314033508300782,0.0,17.0,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.046274185180664,-0.4671661376953125,0.0,16.0,0.0,3.128528594970703,-0.4567949295043945,0.0,20.25,0.0,3.1735897064208984,-0.3831235885620117,0.0,18.0,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.062009811401367,-0.4578678131103515,0.0,16.5,0.0,3.140687942504883,-0.47467632293701156,0.0,22.0,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.0509233474731445,-0.5766002655029296,0.0,18.25,0.0,3.12960147857666,-0.5369035720825195,0.0,22.25,,,,,,,,,,,,,,,,,,,,
0.0,0.2005358189344406,3.030604362487793,-0.4499895674791332,0.2385302633047104,0.030860673636198,-7.443931826855987e-05,0.1327917128801345,-0.1286754310131073,-4.756452108267695e-05,0.0,3.0548572540283203,-0.5065052032470704,0.0,18.0,0.0,3.130674362182617,-0.47288818359375,0.0,22.0,,,,,,,,,,,,,,,,,,,,
0.0,0.2002416104078292,3.0310330390930176,-0.44998966960629316,0.2386787980794906,0.031878687441349,-7.445624214597046e-05,0.1332739740610122,-0.1273640245199203,-4.7554767661495134e-05,0.0,3.0863285064697266,-0.3001539230346679,0.1917510479688644,12.5,0.0,3.0552148818969727,-0.6720869064331054,0.0,17.25,0.0,3.145694732666016,-0.5476324081420898,0.0,22.5,0.0,3.184676170349121,-0.41459484100341804,0.0,20.75,,,,,,,,,,
0.0,0.2002416104078292,3.0310330390930176,-0.44998966960629316,0.2386787980794906,0.031878687441349,-7.445624214597046e-05,0.1332739740610122,-0.1273640245199203,-4.7554767661495134e-05,0.0,3.048419952392578,-0.5762426376342773,0.0,18.25,,,,,,,,,,,,,,,,,,,,,,,,,
